id,observed_on,user_id,place_guess,latitude,longitude,positional_accuracy,scientific_name_sub,common_name,taxon_id,taxon_order_name,taxon_family_name,taxon_genus_name,taxon_subspecies_name,scientific_name
47685916,2003-01-27,2432467,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8473124282,-68.5607812937,838.0,Pygarrhichas albogularis,Picolezna patagónico,11819,Passeriformes,Furnariidae,Pygarrhichas,,Pygarrhichas albogularis
47860378,2020-05-30,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.81126439,-68.36183451,9.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
48023642,2020-05-31,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.82257846,-68.32541324,8.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
48025854,2020-05-31,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.82272904,-68.32590475,11.0,Cistothorus platensis,Ratona aperdizada,7596,Passeriformes,Troglodytidae,Cistothorus,,Cistothorus platensis
48038645,2003-01-27,2432467,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8384161556,-68.5634418394,783.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
48077966,2020-05-30,1876268,"Ushuaia, AR-TF, AR",-54.812905283,-68.3616375757,122.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
48130536,2020-06-01,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.83035928,-68.32729256,5.0,Falco sparverius,Halconcito colorado,4665,Falconiformes,Falconidae,Falco,,Falco sparverius
48132445,2020-06-01,1876268,Argentina,-54.83106216,-68.33256504,4.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
48249444,2017-10-11,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8100330589,-68.3001392615,31.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
48267094,2020-05-25,2878992,"Ushuaia, Tierra del Fuego, Argentina",-54.8019121,-68.3029511,1127.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
48814738,2020-06-07,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.82303577,-68.32561277,4.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
48934887,2019-11-18,3143372,"Ushuaia, Tierra del Fuego, Argentina",-54.8366512151,-68.351493566,15.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
48937770,2020-06-08,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.81792353,-68.31990316,4.0,Anas flavirostris,Pato Barcino,6947,Anseriformes,Anatidae,Anas,,Anas flavirostris
48951469,2019-12-29,3075903,"Ushuaia, Vuurland, Argentinië",-54.8065990706,-68.2995085145,8.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
49033323,2020-06-09,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8095432,-68.36527957,3.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
49130921,2020-06-10,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8178624,-68.3213504,210.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
49131338,2020-06-10,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.82101089,-68.32413096,14.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
49339360,2020-06-12,1876268,"Ushuaia, AR-TF, AR",-54.82118234,-68.32435097,8.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
49379514,2016-06-27,1876268,"Ushuaia, AR-TF, AR",-54.8586254151,-68.103573386,1305.0,Chionis albus,Paloma antártica,72660,Charadriiformes,Chionidae,Chionis,,Chionis albus
49379515,2016-06-27,1876268,"Ushuaia, AR-TF, AR",-54.8586254151,-68.103573386,1305.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
49379516,2016-06-27,1876268,"Ushuaia, AR-TF, AR",-54.8586254151,-68.103573386,1305.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
49468132,2020-06-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.83896915,-68.35712206,4.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
49470728,2020-06-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.83965504,-68.35376556,3.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
49471084,2020-06-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.83924361,-68.35320651,4.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
49477362,2020-06-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.83796739,-68.36108874,3.0,Zonibyx modestus,Chorlito pecho canela,1505867,Charadriiformes,Charadriidae,Zonibyx,,Zonibyx modestus
49496230,2020-06-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8384046852,-68.3618576894,31.0,Zonibyx modestus,Chorlito pecho canela,1505867,Charadriiformes,Charadriidae,Zonibyx,,Zonibyx modestus
49496231,2020-06-13,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8384046852,-68.3618576894,31.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
49865179,2020-06-16,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.83559922,-68.35612544,3.0,Aphrastura spinicauda,Rayadito,11766,Passeriformes,Furnariidae,Aphrastura,,Aphrastura spinicauda
49865694,2020-06-16,1876268,"De los ñires 3421, Ushuaia, Tierra del Fuego, Argentina",-54.83655802,-68.35671876,4.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
49866962,2020-06-16,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.83603211,-68.3550844,6.0,Bubo magellanicus,Tucúquere,1456383,Strigiformes,Strigidae,Bubo,,Bubo magellanicus
49963969,2020-06-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80681637,-68.30038603,5.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
49964396,2020-06-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80709143,-68.30054496,7.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
49965556,2020-06-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80921117,-68.30848318,4.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
49965818,2020-06-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80920744,-68.3084662,5.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
49966203,2020-06-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80922283,-68.30850285,5.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
49966335,2020-06-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80923528,-68.30847745,5.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
50038867,2019-11-03,447693,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8359670344,-68.5654373368,473.0,Curaeus curaeus reynoldsi,,722240,Passeriformes,Icteridae,Curaeus,Curaeus curaeus reynoldsi,Curaeus curaeus
50038896,2019-11-05,447693,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8787004783,-67.3278490627,820.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
50038904,2019-11-05,447693,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8787004783,-67.3278490627,820.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
50038905,2019-11-05,447693,"Ushuaia Department, Tierra del Fuego Province, Argentina",-54.8787004783,-67.3278490627,820.0,Zonotrichia capensis,Chingolo,9183,Passeriformes,Passerellidae,Zonotrichia,,Zonotrichia capensis
50049631,2020-06-18,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8111428,-68.34103278,3.0,Passer domesticus,Gorrión Doméstico,13858,Passeriformes,Passeridae,Passer,,Passer domesticus
50062914,2019-11-03,447693,"Ushuaia, Tierra del Fuego Province, Argentina",-54.8401462326,-68.5647295054,1278.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
50072938,2020-06-18,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.81792088,-68.3104432,5.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
50074073,2020-06-18,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.81564283,-68.30804428,8.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
50076125,2020-06-18,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.81738014,-68.31552691,9.0,Leistes loyca,Loica,793313,Passeriformes,Icteridae,Leistes,,Leistes loyca
50161857,2020-06-19,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8210895925,-68.3242378011,13.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
50335769,2019-11-05,447693,"Del Tolkeyen 2145, V9410 Ushuaia, Tierra del Fuego, Argentina",-54.8365319,-68.3512204,154.0,Lessonia rufa,Sobrepuesto austral,17310,Passeriformes,Tyrannidae,Lessonia,,Lessonia rufa
50353526,2020-01-16,1911725,"Avenida Prefectura Naval Argentina, Ushuaia, Tierra del Fuego, AR",-54.8093445367,-68.3095795787,36.0,Vanellus chilensis,Tero,4867,Charadriiformes,Charadriidae,Vanellus,,Vanellus chilensis
50432755,2020-06-21,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.81952287,-68.31654214,4.0,Falco sparverius,Halconcito colorado,4665,Falconiformes,Falconidae,Falco,,Falco sparverius
50434021,2020-06-21,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.81934535,-68.31543104,4.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
50436751,2020-06-21,1876268,"Ushuaia, AR-TF, AR",-54.81844481,-68.3132635,3.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
50437356,2020-06-21,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.81822272,-68.31315634,3.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
50443181,2020-06-21,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.81473974,-68.30771553,4.0,Cinclodes patagonicus,Remolinera araucana,11379,Passeriformes,Furnariidae,Cinclodes,,Cinclodes patagonicus
50445374,2020-06-21,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.81366046,-68.30591534,4.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
50447981,2020-06-21,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.81563962,-68.3121508,4.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
50623557,2020-06-21,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8149823844,-68.3105506747,15.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
50984382,2020-06-26,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.83226134,-68.31404484,3.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
50985636,2020-06-26,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.83505483,-68.31183786,4.0,Melanodera xanthogramma,Yal andino,10122,Passeriformes,Thraupidae,Melanodera,,Melanodera xanthogramma
50985897,2020-06-26,1876268,"Aeropuerto de Ushuaia, V9401 Ushuaia, Tierra del Fuego, Argentina",-54.83525427,-68.31229814,3.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
51123094,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.81000795,-68.31252321,3.0,Haematopus ater,Ostrero negro,4852,Charadriiformes,Haematopodidae,Haematopus,,Haematopus ater
51123684,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80989433,-68.31209015,5.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
51124081,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80988477,-68.31210773,3.0,Lophonetta specularioides,Pato Crestón,72994,Anseriformes,Anatidae,Lophonetta,,Lophonetta specularioides
51125648,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8089344,-68.30774725,4.0,Nycticorax nycticorax,Garza bruja,4981,Pelecaniformes,Ardeidae,Nycticorax,,Nycticorax nycticorax
51130846,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79017885,-68.22216639,4.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
51131402,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79007915,-68.22202386,4.0,Daptrius albogularis,Matamico blanco,1432784,Falconiformes,Falconidae,Daptrius,,Daptrius albogularis
51131719,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79007332,-68.22202429,3.0,Passer domesticus,Gorrión Doméstico,13858,Passeriformes,Passeridae,Passer,,Passer domesticus
51132800,2020-06-27,1876268,"Ushuaia, AR-TF, AR",-54.79018994,-68.22203229,3.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
51133424,2020-06-27,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79015024,-68.22203963,5.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
51181018,2015-03-12,3252728,"Tolhuin, Tierra del Fuego, Argentina",-54.5436371369,-67.2236530075,122.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
51185424,2019-10-26,3252728,"Ushuaia, AR-TF, AR",-54.8712832429,-67.2816766063,8.0,Megaceryle torquata,Martín pescador grande,2552,Coraciiformes,Alcedinidae,Megaceryle,,Megaceryle torquata
51290809,2019-02-11,3257339,"Ushuaia, Tierra del Fuego, Argentina",-54.6923883632,-68.1298201064,61.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
51291372,2016-03-03,3257161,"Laguna Esmeralda, Tierra del Fuego, Argentina",-54.690535,-68.129761,262.0,Glaucidium nana,Caburé grande,144595,Strigiformes,Strigidae,Glaucidium,,Glaucidium nana
51291621,2019-03-19,3255187,"Ushuaia, AR-TF, AR",-54.8134859197,-68.3107710723,8.0,Cathartes aura,Jote cabeza colorada,4756,Cathartiformes,Cathartidae,Cathartes,,Cathartes aura
51291623,2019-12-03,3255187,"Ushuaia, AR-TF, AR",-54.8331873849,-68.3193604858,8.0,Haematopus leucopodus,Ostrero austral,4850,Charadriiformes,Haematopodidae,Haematopus,,Haematopus leucopodus
51291624,2019-01-04,3255187,"Ushuaia, Tierra del Fuego, Argentina",-54.8567765424,-68.5737063253,8.0,Glaucidium nana,Caburé grande,144595,Strigiformes,Strigidae,Glaucidium,,Glaucidium nana
51291626,2020-06-07,3255187,"Ushuaia, Tierra del Fuego, Argentina",-54.835620825,-68.3552915781,31.0,Bubo magellanicus,Tucúquere,1456383,Strigiformes,Strigidae,Bubo,,Bubo magellanicus
51291627,2019-04-14,3255187,"Ushuaia, Tierra del Fuego, Argentina",-54.7885557833,-68.2212835627,15.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
51386116,2020-06-29,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8064399,-68.219898,3.0,Leucocarbo atriceps,Cormorán imperial,1289591,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo atriceps
51388329,2020-06-29,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80643624,-68.21707848,4.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
51388456,2020-06-29,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.80653425,-68.21699129,4.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
51388503,2020-06-29,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8065569,-68.21696318,5.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
51394955,2020-06-26,3262193,"Ushuaia, Tierra del Fuego, Argentina",-54.7938059293,-68.2757921991,977.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
51394956,2020-06-26,3262193,"Ushuaia, Tierra del Fuego, Argentina",-54.7938142793,-68.2745229295,122.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
51503314,2020-06-30,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8084325,-68.3200759,52.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
51503359,2020-06-30,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.82133634,-68.32471057,17.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
51725450,2020-07-02,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.82094488,-68.32436443,4.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
51725747,2020-07-02,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.81818376,-68.32991006,3.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
51806736,2020-07-03,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8208988,-68.3243587,31.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
52053522,2020-07-05,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79703169,-68.32228813,4.0,Daptrius chimango,Chimango,1432781,Falconiformes,Falconidae,Daptrius,,Daptrius chimango
52055862,2020-07-05,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.79677922,-68.31799755,3.0,Turdus falcklandii,Zorzal patagónico,12751,Passeriformes,Turdidae,Turdus,,Turdus falcklandii
52417983,2015-02-14,144,"Ushuaia, Tierra del Fuego, Argentina",-54.8451874133,-68.518552595,2291.0,Tachyeres patachonicus,Quetro volador,7133,Anseriformes,Anatidae,Tachyeres,,Tachyeres patachonicus
52576962,2015-02-16,144,"Ushuaia, Tierra del Fuego, Argentina",-54.8073514423,-68.3022884159,1081.0,Sterna hirundinacea,Gaviotín sudamericano,4454,Charadriiformes,Laridae,Sterna,,Sterna hirundinacea
52614691,2014-12-07,1757020,Isla Estorbo - Canal Beagle,-54.8635206698,-68.4534507425,8.0,Leucocarbo magellanicus,Cormorán cuello negro,1289600,Suliformes,Phalacrocoracidae,Leucocarbo,,Leucocarbo magellanicus
52824928,2020-07-12,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.7984969,-68.22855672,6.0,Pyrope pyrope,Diucón,1289529,Passeriformes,Tyrannidae,Pyrope,,Pyrope pyrope
53195001,2015-02-14,144,"Unnamed Road, Tierra del Fuego, Argentina",-54.8466474,-68.4817639,390.0,Pygarrhichas albogularis,Picolezna patagónico,11819,Passeriformes,Furnariidae,Pygarrhichas,,Pygarrhichas albogularis
53281843,2020-07-16,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.795795,-68.2349738,74.0,Megaceryle torquata,Martín pescador grande,2552,Coraciiformes,Alcedinidae,Megaceryle,,Megaceryle torquata
53360264,2020-07-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8208116298,-68.3242438361,11.0,Caracara plancus,Carancho,4715,Falconiformes,Falconidae,Caracara,,Caracara plancus
53370496,2020-07-17,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.82085638,-68.32480926,5.0,Larus dominicanus,Gaviota cocinera,4388,Charadriiformes,Laridae,Larus,,Larus dominicanus
53533013,2020-07-18,1876268,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.83043583,-68.56340203,10.0,Phrygilus patagonicus,Comesebo patagónico,10089,Passeriformes,Thraupidae,Phrygilus,,Phrygilus patagonicus
53533130,2020-07-18,1876268,"Tierra del Fuego National Park, AR-TF-US, AR-TF, AR",-54.81330203,-68.59032926,7.0,Geranoaetus melanoleucus,Águila mora,5422,Accipitriformes,Accipitridae,Geranoaetus,,Geranoaetus melanoleucus
53734247,2020-07-20,1876268,"Ushuaia, Tierra del Fuego, Argentina",-54.8180613,-68.3220322,4.0,Curaeus curaeus,Tordo patagónico,10307,Passeriformes,Icteridae,Curaeus,,Curaeus curaeus
